48,18,36,272,S,1,39146,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
49,18,36,272,U,1,352756
50,18,36,272,S,1,1752,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
51,18,36,272,U,1,299899
52,18,36,272,U,1,292243
53,20,40,280,S,1,858109,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1
54,20,40,280,U,1,1378486
55,20,40,280,U,1,1338074
56,20,40,280,U,1,1329964
57,20,40,280,U,1,1261978
58,20,40,280,S,1,542127,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0
59,20,40,280,U,1,1241737
60,20,40,280,S,1,209942,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
61,20,40,280,U,1,1476635
62,20,40,280,S,1,897014,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
63,22,44,288,U,1,5160856
64,22,44,288,U,1,4489979
65,22,44,288,U,1,5621685
66,22,44,288,U,1,5337873
67,22,44,288,U,1,6089920
68,22,44,288,U,1,5454122
69,22,44,288,U,1,5414428
70,22,44,288,U,1,5036052
71,22,44,288,S,1,719635,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0
72,22,44,288,U,1,5113331
73,24,48,296,U,1,21316487
74,24,48,296,S,1,17279639,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
75,24,48,296,U,1,26414637
76,24,48,296,U,1,21275508
77,24,48,296,U,1,22197505
78,24,48,296,U,1,21253274
79,24,48,296,U,1,22584269
80,24,48,296,S,1,12927145,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1
81,24,48,296,U,1,22602052
82,24,48,296,U,1,23276072
83,4,20,360,S,1,19,0,1,1,0
84,4,20,360,S,1,77,1,1,1,0
85,4,20,360,U,1,66
86,4,20,360,S,1,30,1,1,0,1
87,4,20,360,U,1,38
88,4,20,360,U,1,36
89,4,20,360,U,1,44
90,4,20,360,S,1,15,1,0,1,0
91,4,20,360,U,1,36
92,4,20,360,U,1,36
93,8,40,3120,S,1,334,1,0,0,1,0,1,1,0
94,8,40,3120,U,1,968
95,8,40,3120,U,1,582
96,8,40,3120,U,1,671
97,8,40,3120,U,1,754
98,8,40,3120,U,1,698
99,8,40,3120,U,1,509
100,8,40,3120,U,1,674
101,8,40,3120,S,1,180,1,0,1,1,0,1,0,0
102,8,40,3120,S,1,135,1,1,1,0,1,0,0,0
103,12,60,3180,U,1,11445
104,12,60,3180,S,1,25,1,0,0,0,0,0,0,0,0,0,0,0
105,12,60,3180,U,1,10725
106,12,60,3180,U,1,11430
107,12,60,3180,U,1,11442
108,12,60,3180,U,1,12135
109,12,60,3180,S,1,206,1,0,0,0,1,0,0,0,0,0,0,0
110,12,60,3180,U,1,11760
111,12,60,3180,U,1,10925
112,12,60,3180,U,1,11520
113,16,80,3240,U,1,173414
114,16,80,3240,U,1,174370
115,16,80,3240,U,1,163362
116,16,80,3240,U,1,184121
117,16,80,3240,U,1,184295
118,16,80,3240,U,1,169238
119,16,80,3240,U,1,172775
120,16,80,3240,S,1,153854,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1
121,16,80,3240,U,1,149529
122,16,80,3240,U,1,185597
123,18,90,3270,U,1,789458
124,18,90,3270,U,1,694904
125,18,90,3270,U,1,675630
126,18,90,3270,S,1,214349,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
127,18,90,3270,S,1,9386,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
128,18,90,3270,S,1,608039,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1
129,18,90,3270,U,1,556900
130,18,90,3270,S,1,190937,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
131,18,90,3270,U,1,791718
132,18,90,3270,U,1,618377
133,20,100,3300,S,1,73841,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0
134,20,100,3300,U,1,2648768
135,20,100,3300,S,1,1728310,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1
136,20,100,3300,U,1,2454865
137,20,100,3300,U,1,2847263
138,20,100,3300,S,1,1953028,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
139,20,100,3300,U,1,2530622
140,20,100,3300,U,1,2738709
141,20,100,3300,S,1,313817,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
142,20,100,3300,U,1,2593868
143,22,110,3330,U,1,11348969
144,22,110,3330,U,1,10046457
145,22,110,3330,U,1,9750167
146,22,110,3330,U,1,10019645
147,22,110,3330,U,1,12671931
148,22,110,3330,U,1,11281644
149,22,110,3330,S,1,692673,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
150,22,110,3330,S,1,419064,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0
151,22,110,3330,U,1,13062159
152,22,110,3330,U,1,8950251
153,24,120,3360,U,1,41563407
154,24,120,3360,U,1,40753448
155,24,120,3360,U,1,47384495
156,24,120,3360,U,1,36108536
157,24,120,3360,U,1,40007736
158,24,120,3360,U,1,45722818
159,24,120,3360,U,1,43220540
160,24,120,3360,U,1,39251157
161,24,120,3360,S,1,30562398,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1
162,24,120,3360,S,1,30891289,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
163,4,40,4160,U,1,106
164,4,40,4160,S,1,59,0,1,0,1
165,4,40,4160,S,1,74,1,1,0,1
166,4,40,4160,S,1,46,0,0,0,1
167,4,40,4160,S,1,47,0,0,1,0
168,4,40,4160,S,1,24,1,1,0,0
169,4,40,4160,S,1,81,1,1,1,1
170,4,40,4160,S,1,22,0,1,0,0
171,4,40,4160,U,1,47
172,4,40,4160,S,1,13,0,0,0,0
173,8,80,4320,S,1,199,0,1,0,0,0,1,0,0
174,8,80,4320,S,1,225,1,0,1,1,0,1,0,0
175,8,80,4320,S,1,37,1,1,0,0,0,0,0,0
176,8,80,4320,U,1,1455
177,8,80,4320,U,1,1101
178,8,80,4320,S,1,1252,1,1,1,1,1,0,1,1
179,8,80,4320,U,1,1249
180,8,80,4320,U,1,1360
181,8,80,4320,S,1,518,1,0,1,0,0,1,1,0
182,8,80,4320,U,1,1075
183,12,120,4480,S,1,292,0,0,1,1,1,0,0,0,0,0,0,0
184,12,120,4480,U,1,24013
185,12,120,4480,S,1,12934,0,0,1,0,0,0,0,1,0,1,0,1
186,12,120,4480,S,1,4415,1,0,1,1,1,1,1,0,0,1,0,0
187,12,120,4480,U,1,16113
188,12,120,4480,U,1,24533
189,12,120,4480,U,1,19943
190,12,120,4480,U,1,18428
191,12,120,4480,U,1,19634
192,12,120,4480,S,1,6299,0,0,1,0,0,1,0,0,0,0,1,0
193,16,160,4640,U,1,405085
194,16,160,4640,S,1,92252,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0
195,16,160,4640,S,1,89717,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0
196,16,160,4640,U,1,338455
197,16,160,4640,U,1,360776
198,16,160,4640,U,1,308602
199,16,160,4640,S,1,123507,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
200,16,160,4640,S,1,1446,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
201,16,160,4640,S,1,44793,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
202,16,160,4640,S,1,10886,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
203,18,180,4720,S,1,329354,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
204,18,180,4720,U,1,1410643
205,18,180,4720,U,1,1335530
206,18,180,4720,S,1,468832,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0
207,18,180,4720,U,1,1219696
208,18,180,4720,S,1,245048,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0
209,18,180,4720,U,1,1132316
210,18,180,4720,U,1,1231584
211,18,180,4720,U,1,1193724
212,18,180,4720,U,1,1186497
213,20,200,4800,S,1,136606,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
214,20,200,4800,S,1,1874710,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0
215,20,200,4800,U,1,4357414
216,20,200,4800,U,1,4594259
217,20,200,4800,S,1,158956,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0
218,20,200,4800,U,1,5943269
219,20,200,4800,S,1,2157376,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
220,20,200,4800,U,1,5414152
221,20,200,4800,S,1,523695,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0
222,20,200,4800,U,1,5196033
223,22,220,4880,S,1,11343112,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0
224,22,220,4880,U,1,19031635
225,22,220,4880,S,1,12971851,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
226,22,220,4880,U,1,18722912
227,22,220,4880,S,1,6198921,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0
228,22,220,4880,U,1,21664958
229,22,220,4880,S,1,12693176,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1
230,22,220,4880,U,1,18443166
231,22,220,4880,S,1,29829,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
232,22,220,4880,U,1,17350880
233,24,240,4960,U,1,83928165
234,24,240,4960,S,1,24834357,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
235,24,240,4960,S,1,44617510,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1
236,24,240,4960,U,1,81388368
237,24,240,4960,S,1,25485620,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
238,24,240,4960,S,1,3853965,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0
239,24,240,4960,U,1,74340837
240,24,240,4960,S,1,36988239,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
241,24,240,4960,S,1,54727219,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1
242,24,240,4960,S,1,5571599,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
243,4,40,5200,S,1,48,1,1,1,0
244,4,40,5200,S,1,14,0,0,0,0
245,4,40,5200,S,1,21,0,1,0,0
246,4,40,5200,S,1,14,0,0,0,0
247,4,40,5200,S,1,26,0,0,1,0
248,4,40,5200,S,1,102,1,1,1,1
249,4,40,5200,S,1,52,0,1,1,0
250,4,40,5200,S,1,13,0,0,0,0
251,4,40,5200,S,1,54,1,0,1,0
252,4,40,5200,S,1,20,1,0,0,0
253,8,80,5400,S,1,89,1,0,1,0,0,0,0,0
254,8,80,5400,S,1,92,0,0,1,0,0,0,0,0
255,8,80,5400,S,1,327,0,1,0,0,0,1,0,0
256,8,80,5400,S,1,61,0,0,1,0,0,0,0,0
257,8,80,5400,S,1,303,0,1,0,0,0,1,0,0
258,8,80,5400,S,1,154,0,0,0,0,1,0,0,0
259,8,80,5400,S,1,276,1,1,1,0,1,0,0,0
260,8,80,5400,S,1,838,0,1,1,1,1,1,1,0
261,8,80,5400,S,1,46,0,0,0,1,0,0,0,0
262,8,80,5400,S,1,31,1,0,0,0,0,0,0,0
263,12,120,5600,S,1,913,0,0,1,0,0,0,1,0,0,0,0,0
264,12,120,5600,S,1,1926,0,1,0,0,0,0,0,0,1,0,0,0
265,12,120,5600,S,1,960,1,1,1,0,1,1,0,0,0,0,0,0
266,12,120,5600,S,1,3485,0,1,1,1,1,0,0,0,0,1,0,0
267,12,120,5600,S,1,1919,1,0,0,0,0,0,0,0,1,0,0,0
268,12,120,5600,S,1,92,1,0,0,1,0,0,0,0,0,0,0,0
269,12,120,5600,S,1,45,0,1,0,0,0,0,0,0,0,0,0,0
270,12,120,5600,S,1,8026,0,1,0,1,0,0,0,0,0,0,1,0
271,12,120,5600,S,1,53,0,0,1,0,0,0,0,0,0,0,0,0
272,12,120,5600,S,1,539,0,0,0,0,1,1,0,0,0,0,0,0
273,16,160,5800,S,1,63414,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
274,16,160,5800,S,1,2721,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
275,16,160,5800,S,1,8737,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
276,16,160,5800,S,1,4515,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
277,16,160,5800,S,1,2108,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
278,16,160,5800,S,1,2774,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
279,16,160,5800,S,1,1571,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
280,16,160,5800,S,1,6485,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
281,16,160,5800,S,1,16556,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0
282,16,160,5800,S,1,6013,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
283,18,180,5900,S,1,1314,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
284,18,180,5900,S,1,8422,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
285,18,180,5900,S,1,22456,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
286,18,180,5900,S,1,7837,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
287,18,180,5900,S,1,10800,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
288,18,180,5900,S,1,27299,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0
289,18,180,5900,S,1,20273,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
290,18,180,5900,S,1,9620,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
291,18,180,5900,S,1,28221,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
292,18,180,5900,S,1,16778,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
293,20,200,51000,S,1,41750,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
294,20,200,51000,S,1,51497,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
295,20,200,51000,S,1,54538,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
296,20,200,51000,S,1,86536,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
297,20,200,51000,S,1,51384,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
298,20,200,51000,S,1,12295,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
299,20,200,51000,S,1,14312,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
300,20,200,51000,S,1,6143,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
301,20,200,51000,S,1,24570,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
302,20,200,51000,S,1,9296,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
303,22,220,51100,S,1,104221,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
304,22,220,51100,S,1,149687,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
305,22,220,51100,S,1,3728,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306,22,220,51100,S,1,8490,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
307,22,220,51100,S,1,85075,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
308,22,220,51100,S,1,83538,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
309,22,220,51100,S,1,52155,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
310,22,220,51100,S,1,22005,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
311,22,220,51100,S,1,36487,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
312,22,220,51100,S,1,32962,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
313,24,240,51200,S,1,576,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,24,240,51200,S,1,114428,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
315,24,240,51200,S,1,884109,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
316,24,240,51200,S,1,103407,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
317,24,240,51200,S,1,38254,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
318,24,240,51200,S,1,713336,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
319,24,240,51200,S,1,149811,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
320,24,240,51200,S,1,148838,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
321,24,240,51200,S,1,61630,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
322,24,240,51200,S,1,378165,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
323,4,40,6240,S,1,11,0,0,0,0
324,4,40,6240,S,1,11,0,0,0,0
325,4,40,6240,S,1,60,1,1,0,0
326,4,40,6240,S,1,10,0,0,0,0
327,4,40,6240,S,1,10,0,0,0,0
328,4,40,6240,S,1,11,0,0,0,0
329,4,40,6240,S,1,11,0,0,0,0
330,4,40,6240,S,1,48,0,1,0,0
331,4,40,6240,S,1,52,1,1,0,0
332,4,40,6240,S,1,29,0,0,1,0
333,8,80,6480,S,1,41,0,0,1,0,0,0,0,0
334,8,80,6480,S,1,79,0,1,1,0,0,0,0,0
335,8,80,6480,S,1,33,0,1,0,0,0,0,0,0
336,8,80,6480,S,1,130,0,1,1,1,1,0,0,0
337,8,80,6480,S,1,21,0,0,0,0,0,0,0,0
338,8,80,6480,S,1,120,0,0,1,0,0,0,0,0
339,8,80,6480,S,1,115,0,1,1,0,0,0,0,0
340,8,80,6480,S,1,41,1,0,0,0,0,0,0,0
341,8,80,6480,S,1,69,0,0,1,0,0,0,0,0
342,8,80,6480,S,1,31,1,0,0,0,0,0,0,0
343,12,120,6720,S,1,439,0,0,1,1,0,1,0,0,0,0,0,0
344,12,120,6720,S,1,37,1,1,0,0,0,0,0,0,0,0,0,0
345,12,120,6720,S,1,326,0,0,1,0,1,0,0,0,0,0,0,0
346,12,120,6720,S,1,93,0,1,0,0,0,0,0,0,0,0,0,0
347,12,120,6720,S,1,61,0,0,0,0,0,0,0,0,0,0,0,0
348,12,120,6720,S,1,408,0,0,1,1,0,0,0,0,0,0,0,0
349,12,120,6720,S,1,638,0,1,1,0,0,0,1,0,0,0,0,0
350,12,120,6720,S,1,32,0,0,0,0,0,0,0,0,0,0,0,0
351,12,120,6720,S,1,1824,0,0,0,1,0,0,1,1,0,0,0,0
352,12,120,6720,S,1,228,1,0,1,0,0,0,0,0,0,0,0,0
353,16,160,6960,S,1,441,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
354,16,160,6960,S,1,530,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
355,16,160,6960,S,1,568,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
356,16,160,6960,S,1,915,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
357,16,160,6960,S,1,11119,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
358,16,160,6960,S,1,870,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
359,16,160,6960,S,1,507,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
360,16,160,6960,S,1,172,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,16,160,6960,S,1,324,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
362,16,160,6960,S,1,279,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
363,18,180,61080,S,1,213,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
364,18,180,61080,S,1,168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,18,180,61080,S,1,1682,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
366,18,180,61080,S,1,939,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
367,18,180,61080,S,1,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,18,180,61080,S,1,170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
369,18,180,61080,S,1,185,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,18,180,61080,S,1,198,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,18,180,61080,S,1,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,18,180,61080,S,1,709,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
373,20,200,61200,S,1,3868,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
374,20,200,61200,S,1,209,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,20,200,61200,S,1,1379,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
376,20,200,61200,S,1,11960,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
377,20,200,61200,S,1,4410,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
378,20,200,61200,S,1,77227,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
379,20,200,61200,S,1,3609,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
380,20,200,61200,S,1,1857,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
381,20,200,61200,S,1,340,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,20,200,61200,S,1,7829,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
383,22,220,61320,S,1,2702,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,22,220,61320,S,1,49177,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
385,22,220,61320,S,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,22,220,61320,S,1,30326,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
387,22,220,61320,S,1,8231,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
388,22,220,61320,S,1,1006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,22,220,61320,S,1,663,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,22,220,61320,S,1,3129,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
391,22,220,61320,S,1,4066,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,22,220,61320,S,1,5577,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
393,24,240,61440,S,1,283,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,24,240,61440,S,1,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,24,240,61440,S,1,903,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,24,240,61440,S,1,2738,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,24,240,61440,S,1,372,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,24,240,61440,S,1,76390,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
399,24,240,61440,S,1,64575,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400,24,240,61440,S,1,4855,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,24,240,61440,S,1,77055,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
402,24,240,61440,S,1,4586,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnffile,TheBoss,400,254,146,400,400
